,building_condition,kitchen_type,bedrooms,furnished,swimming_pool,garden,terrace,surface_plot,living_area,log_price,property_type_APARTMENT,property_type_HOUSE,city_Aalst,city_Antwerpen,city_Arlon,city_Arrondissement Brussel-Hoofdstad,city_Ath,city_Bastogne,city_Brugge,city_Charleroi,city_Dendermonde,city_Diksmuide,city_Dinant,city_Eeklo,city_Gent,city_Halle-Vilvoorde,city_Hasselt,city_Huy,city_Ieper,city_Kortrijk,city_Leuven,city_Liège,city_Maaseik,city_Marche-en-Famenne,city_Mechelen,city_Mons,city_Mouscron,city_Namur,city_Neufchâteau,city_Nivelles,city_Oostende,city_Oudenaarde,city_Philippeville,city_Roeselare,city_Sint-Niklaas,city_Soignies,city_Thuin,city_Tielt,city_Tongeren,city_Tournai,city_Turnhout,city_Verviers,city_Veurne,city_Virton,city_Waremme
5722,6.0,0.0,4,0,1,1,1,0.0,5.634789603169249,12.765688433465597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5723,6.0,0.0,3,1,0,0,0,0.0,5.111987788356544,12.86876061860541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5724,3.0,1.0,3,0,0,0,1,0.0,4.6913478822291435,11.67419361256635,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5725,4.0,1.0,3,0,1,0,1,0.0,5.560681631015528,12.791077667470416,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5726,4.0,1.0,2,0,1,1,0,0.0,4.382026634673881,12.323855681186558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5727,4.0,2.0,2,0,1,0,0,0.0,4.442651256490317,12.762827201184564,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5728,4.0,1.0,2,0,0,0,0,0.0,4.74493212836325,12.84792653170257,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5729,6.0,2.0,2,0,0,0,1,0.0,4.605170185988092,12.765688433465597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5730,2.0,1.0,2,0,1,0,0,0.0,4.204692619390966,12.292250341771226,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5731,2.0,0.0,3,0,1,0,1,0.0,4.976733742420574,12.425208175446844,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5732,4.0,1.0,6,0,1,0,1,0.0,5.351858133476067,12.538967060803502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5733,2.0,1.0,2,0,1,0,0,0.0,5.627621113690637,12.608198852372823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5734,6.0,2.0,3,0,0,0,1,0.0,4.976733742420574,12.706847933442663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5735,2.0,1.0,3,0,0,0,1,0.0,5.135798437050262,13.060487973686241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5736,6.0,0.0,3,0,0,0,1,0.0,5.480638923341991,13.58609739363647,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5737,5.0,1.0,3,0,0,0,0,0.0,4.90527477843843,12.524526376648708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5738,6.0,1.0,4,0,0,1,1,0.0,4.812184355372417,12.540757571577291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5739,2.0,0.0,3,0,1,0,0,0.0,4.653960350157523,12.201060103706629,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5740,4.0,0.0,3,0,1,0,0,0.0,4.634728988229636,12.296827008798639,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5741,6.0,2.0,3,0,0,1,1,0.0,4.90527477843843,13.369223455335854,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5742,2.0,1.0,2,0,1,0,1,0.0,4.605170185988092,12.896716695872,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5743,3.0,1.0,2,0,1,0,0,0.0,4.605170185988092,12.201060103706629,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5744,6.0,2.0,3,0,1,0,1,0.0,4.844187086458591,12.367340793126296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5745,6.0,2.0,3,0,1,0,1,0.0,4.912654885736052,12.608198852372823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5746,2.0,0.0,3,0,1,0,0,0.0,5.0369526024136295,12.672946381766982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5747,6.0,1.0,1,0,0,0,0,0.0,4.499809670330265,12.594730635321957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5748,5.0,1.0,3,0,1,0,1,0.0,5.8289456176102075,14.22097566607244,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5749,6.0,1.0,2,0,0,0,1,0.0,4.653960350157523,12.296827008798639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5750,6.0,2.0,3,0,1,0,1,0.0,5.075173815233827,13.329377546788654,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5751,2.0,2.0,2,0,1,0,0,0.0,4.700480365792417,12.751299696013497,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5752,6.0,1.0,4,0,0,0,1,0.0,4.919980925828125,12.706847933442663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5753,2.0,0.0,3,0,0,0,1,0.0,4.867534450455582,12.296827008798639,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5754,5.0,0.0,3,0,1,1,1,0.0,4.941642422609304,13.112313041550827,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5755,2.0,0.0,3,0,1,0,1,0.0,5.19295685089021,12.762827201184564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5756,6.0,0.0,2,0,1,0,1,0.0,4.653960350157523,12.560244459250788,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5757,6.0,2.0,2,1,0,0,0,0.0,4.553876891600541,12.691580461311874,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5758,4.0,1.0,2,0,1,0,0,0.0,4.634728988229636,11.813022649985724,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5759,5.0,1.0,1,0,0,0,0,0.0,3.6635616461296463,11.982929094215963,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5760,4.0,1.0,3,0,0,0,1,0.0,4.634728988229636,12.341477282536376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5761,6.0,2.0,3,0,0,0,1,0.0,4.962844630259907,12.367340793126296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5762,3.0,1.0,4,0,1,0,0,0.0,5.075173815233827,12.386308695833106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5763,6.0,2.0,3,0,0,0,0,0.0,4.890349128221754,12.409013489526863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5764,4.0,1.0,2,0,0,0,1,0.0,4.499809670330265,12.556729517143344,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5765,6.0,1.0,2,0,0,0,1,0.0,4.564348191467836,12.66032791780777,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5766,4.0,2.0,3,0,0,0,1,0.0,4.941642422609304,12.706847933442663,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5767,6.0,2.0,3,0,0,0,1,0.0,4.663439094112067,12.762827201184564,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5768,5.0,2.0,4,0,1,0,1,0.0,5.0369526024136295,12.80765263256463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5769,6.0,2.0,3,0,1,0,1,0.0,5.087596335232384,13.01477816672439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5770,4.0,1.0,4,0,0,0,1,0.0,5.303304908059076,13.017002861746503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5771,4.0,0.0,3,0,1,0,1,0.0,5.10594547390058,12.538967060803502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772,3.0,0.0,2,0,1,0,0,0.0,4.787491742782046,12.367340793126296,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5773,6.0,1.0,4,0,0,0,1,0.0,5.627621113690637,13.37700559577791,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5774,3.0,2.0,3,0,1,0,0,0.0,5.3471075307174685,13.610943392223,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5775,6.0,0.0,3,0,1,0,1,0.0,5.8289456176102075,14.22097566607244,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5776,6.0,2.0,2,0,0,0,1,0.0,4.624972813284271,12.86099861326992,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5777,6.0,1.0,3,0,0,0,1,0.0,4.553876891600541,12.793859310432293,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5778,6.0,1.0,3,0,1,1,1,0.0,4.852030263919617,12.86876061860541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5779,6.0,2.0,2,0,0,0,1,0.0,5.043425116919247,13.038981768465277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5780,6.0,1.0,1,1,1,0,1,0.0,4.499809670330265,12.201060103706629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5781,6.0,2.0,2,0,1,1,0,0.0,4.672828834461906,12.323855681186558,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5782,4.0,0.0,3,0,1,0,0,0.0,4.787491742782046,12.587927887999204,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5783,2.0,1.0,2,0,1,1,0,0.0,4.787491742782046,12.896716695872,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5784,4.0,2.0,3,0,0,0,0,0.0,5.075173815233827,13.058358047428417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5785,6.0,2.0,3,0,0,0,1,0.0,5.081404364984463,13.17115354157376,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5786,2.0,1.0,2,0,1,0,1,0.0,4.875197323201151,13.215853720491667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5787,5.0,0.0,2,0,1,1,1,0.0,4.553876891600541,12.013700752882718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5.0,0.0,2,0,1,1,1,0.0,4.553876891600541,12.013700752882718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5789,6.0,1.0,3,0,1,0,1,0.0,4.6913478822291435,12.520883385370206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5790,3.0,2.0,3,0,0,0,1,0.0,5.135798437050262,12.628067055589549,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5791,2.0,0.0,2,0,1,0,0,0.0,4.624972813284271,12.845291484064564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5792,6.0,1.0,1,0,0,0,1,0.0,4.174387269895637,11.982929094215963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5793,6.0,2.0,3,0,1,0,1,0.0,4.605170185988092,12.429216196844383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5794,4.0,1.0,3,0,0,0,1,0.0,5.056245805348308,12.524526376648708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5795,4.0,1.0,2,0,1,0,1,0.0,4.836281906951478,12.842649474601725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5796,4.0,0.0,1,0,1,0,0,0.0,4.3694478524670215,11.982303898822046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5797,4.0,2.0,1,0,1,0,1,0.0,4.983606621708336,12.502466658583977,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5798,6.0,0.0,3,0,0,0,1,0.0,4.867534450455582,12.542544882151386,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5799,6.0,1.0,3,0,0,0,1,0.0,4.709530201312334,12.628067055589549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5800,4.0,1.0,2,0,1,0,0,0.0,4.718498871295094,11.918390573078392,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5801,2.0,0.0,3,0,1,0,0,0.0,4.770684624465665,12.409013489526863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5802,2.0,0.0,3,0,1,0,0,0.0,4.770684624465665,12.409013489526863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5803,6.0,2.0,3,0,1,0,1,0.0,4.990432586778736,12.66032791780777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5804,6.0,2.0,3,0,1,0,1,0.0,5.093750200806762,12.691580461311874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5805,6.0,2.0,2,0,0,0,1,0.0,4.672828834461906,12.936033799212835,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5806,2.0,0.0,3,0,1,0,1,0.0,4.912654885736052,12.201060103706629,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5807,5.0,1.0,1,0,0,0,1,0.0,4.219507705176107,12.323855681186558,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5808,6.0,2.0,3,0,1,0,1,0.0,4.941642422609304,12.535376392672774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5809,4.0,1.0,2,0,1,1,0,0.0,4.499809670330265,12.384218830913648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5810,4.0,2.0,3,0,0,0,1,0.0,4.941642422609304,12.736700896592344,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5811,4.0,0.0,2,0,1,0,0,0.0,4.983606621708336,12.185869938212655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5812,6.0,1.0,2,0,0,0,0,0.0,4.663439094112067,12.230765258120545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5813,6.0,1.0,3,0,1,0,1,0.0,4.6913478822291435,12.520883385370206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5814,4.0,2.0,2,0,1,0,1,0.0,4.762173934797756,12.57418196709457,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5815,5.0,2.0,2,0,1,0,1,0.0,4.8283137373023015,12.66032791780777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5816,6.0,2.0,2,0,0,0,1,0.0,4.787491742782046,13.01477816672439,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5817,4.0,1.0,2,0,0,0,1,0.0,4.795790545596741,12.584509081250419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5818,2.0,0.0,3,0,1,0,1,0.0,4.867534450455582,12.323855681186558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5819,4.0,1.0,3,0,0,0,1,0.0,4.976733742420574,12.538967060803502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5820,6.0,0.0,2,0,1,0,0,0.0,4.770684624465665,12.608198852372823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5821,4.0,1.0,3,0,0,0,1,0.0,4.912654885736052,12.80765263256463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5822,3.0,1.0,2,0,1,1,0,0.0,5.176149732573829,12.895462777212407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5823,6.0,2.0,3,0,0,0,1,0.0,4.941642422609304,12.983101310070822,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5824,6.0,0.0,3,0,0,0,1,0.0,4.8283137373023015,12.983101310070822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
